time,Display&DV360_impression,Google_Search_impression,Meta_Ads_impression,Newspaper_impression,OOH_impression,Radio_impression,TikTok_Ads_impression,TV_&_Offline_impression,YouTube_Ads_impression,Display&DV360_spend,Google_Search_spend,Meta_Ads_spend,Newspaper_spend,OOH_spend,Radio_spend,TikTok_Ads_spend,TV_&_Offline_spend,YouTube_Ads_spend,GQV,conversions
2023-03-23,29279.6,9371.6,7521.9,63.2,40747,10560.2,8274.1,12672.2,33671.5,208.5,68719.4,72520.1,4694.9,317.5,82.3,208.5,68719.4,72520.1,22679.6,605626.1
2023-03-24,16508.8,5284,4241.1,35.6,22974.5,5954.2,4665.2,7145,18985.1,117.6,38746.2,40889.2,2647.2,179,46.4,117.6,38746.2,40889.2,12787.5,341471.9
2023-03-25,56120.2,17962.5,14417.2,121.1,78099.8,20240.7,15858.9,24288.8,64538.2,399.7,131714.4,138999.3,8998.8,608.6,157.7,399.7,131714.4,138999.3,43470,1160803.3
2023-03-26,36210.4,11590,9302.4,78.1,50392.2,13059.9,10232.6,15671.8,41641.9,257.9,84986,89686.4,5806.3,392.7,101.8,257.9,84986,89686.4,28048.1,748984.1
2023-03-27,25385.8,8125.3,6521.6,54.8,35328.2,9155.8,7173.7,10987,29193.7,180.8,59580.7,62876,4070.6,275.3,71.3,180.8,59580.7,62876,19663.5,525086.7
2023-03-28,20770.2,6648,5335.8,44.8,28904.9,7491.1,5869.4,8989.4,23885.8,147.9,48747.8,51444,3330.5,225.3,58.4,147.9,48747.8,51444,16088.3,429616.4
2023-03-29,14665.4,40720.2,20621.1,1542.5,49390.9,21650.1,22683.2,25980.1,16865.2,104.5,298.6,198.8,11462.2,384.9,168.7,104.5,298.6,198.8,-121627.2,517996.1
2023-03-30,26583,73811,37378.5,2796,89527.7,39243.7,41116.3,47092.5,30570.5,189.3,541.2,360.4,20776.9,697.7,305.8,189.3,541.2,360.4,-220465.9,938938.2
2023-03-31,22630.6,62836.7,31821,2380.3,76216.7,33409,35003.1,40090.8,26025.2,161.2,460.8,306.8,17687.8,593.9,260.3,161.2,460.8,306.8,-187687,799336.7
2023-04-01,15682.9,43545.6,22051.8,1649.5,52817.9,23152.3,24257,27782.7,18035.4,111.7,319.3,212.6,12257.5,411.6,180.4,111.7,319.3,212.6,-130066.3,553936.9
2023-04-02,22489.6,62445.2,31622.7,2365.5,75741.8,33200.8,34785,39840.9,25863.1,160.2,457.9,304.9,17577.5,590.2,258.7,160.2,457.9,304.9,-186517.4,794355.7
2023-04-03,10561.6,29325.6,14850.7,1110.9,35570,15591.8,16335.8,18710.2,12145.9,75.2,215,143.2,8254.8,277.2,121.5,75.2,215,143.2,-87592.6,373046.7
2023-04-04,8641.3,23993.7,12150.6,908.9,29102.7,12756.9,13365.7,15308.3,9937.5,61.5,175.9,117.1,6753.9,226.8,99.4,61.5,175.9,117.1,-71666.7,305220
2023-04-05,60764,77923.7,34936.3,8304.2,132170.9,72651.3,38429.9,87181.5,69878.6,432.8,571.4,336.8,61707.6,1030,566.1,432.8,571.4,336.8,0,1030171.8
2023-04-06,37066.8,47534.5,21311.6,5065.7,80626,44318.2,23442.8,53181.9,42626.8,264,348.6,205.5,37642.5,628.3,345.3,264,348.6,205.5,0,628418.2
2023-04-07,27225,34913.3,15653,3720.6,59218.4,32551,17218.3,39061.2,31308.7,193.9,256,150.9,27647.8,461.5,253.6,193.9,256,150.9,0,461562.8
2023-04-08,32371.5,41513.2,18612,4424,70412.9,38704.3,20473.2,46445.2,37227.2,230.6,304.4,179.4,32874.2,548.7,301.6,230.6,304.4,179.4,0,548815.1
2023-04-09,61601.7,78997.9,35417.9,8418.6,133992.9,73652.8,38959.7,88383.4,70841.9,438.7,579.3,341.5,62558.3,1044.2,573.9,438.7,579.3,341.5,0,1044373.3
2023-04-10,8654.7,11098.8,4976,1182.8,18825.3,10347.8,5473.6,12417.4,9952.9,61.6,81.4,48,8789.1,146.7,80.6,61.6,81.4,48,0,146728.6
2023-04-11,7081.1,9080.8,4071.3,967.7,15402.5,8466.4,4478.4,10159.7,8143.3,50.4,66.6,39.3,7191.1,120,66,50.4,66.6,39.3,0,120050.6
2023-04-12,6496.1,19484,10948.3,1341.7,64203.5,11743.7,12043.1,14092.4,7470.5,46266.7,142.9,105555.2,9970.4,500.3,91505.8,46266.7,142.9,105555.2,-86669.2,755799.3
2023-04-13,7292.1,21871.6,12290,1506.2,72071.3,13182.8,13519,15819.4,8386,51936.4,160.4,118490.3,11192.2,561.6,102719.3,51936.4,160.4,118490.3,-97290,848417.9
2023-04-14,6825.3,20471.3,11503.1,1409.7,67456.8,12338.8,12653.4,14806.5,7849,48611.1,150.1,110903.8,10475.6,525.7,96142.5,48611.1,150.1,110903.8,-91060.9,794096.6
2023-04-15,2063.3,6188.6,3477.5,426.2,20392.7,3730.1,3825.2,4476.1,2372.8,14695.5,45.4,33527,3166.8,158.9,29064.6,14695.5,45.4,33527,-27528.4,240061.2
2023-04-16,276.3,828.6,465.6,57.1,2730.6,499.5,512.2,599.3,317.7,1967.7,6.1,4489.2,424,21.3,3891.7,1967.7,6.1,4489.2,-3686,32143.9
2023-04-17,4642.6,13924.8,7824.5,958.9,45884.9,8393,8607,10071.6,5339,33065.9,102.1,75438.1,7125.6,357.6,65397.3,33065.9,102.1,75438.1,-61940.7,540154.3
2023-04-18,3798.5,11393,6401.9,784.6,37542.2,6867,7042.1,8240.4,4368.3,27053.9,83.5,61722.1,5830.1,292.6,53506.9,27053.9,83.5,61722.1,-50678.8,441944.4
2023-04-19,203.3,10369.3,8683.6,1381.4,35781.3,17909.7,9552,21491.7,233.8,14477.7,76,83.7,10265,278.8,139.6,14477.7,76,83.7,-1450.7,334858.6
2023-04-20,348.6,17783.5,14892.6,2369.1,61365.4,30715.5,16381.8,36858.6,400.9,24829.4,130.4,143.6,17604.6,478.2,239.3,24829.4,130.4,143.6,-2487.9,574287.5
2023-04-21,315.1,16071.9,13459.2,2141.1,55459.2,27759.2,14805.1,33311,362.3,22439.6,117.9,129.8,15910.2,432.2,216.3,22439.6,117.9,129.8,-2248.5,519014
2023-04-22,794.1,40509.1,33923.8,5396.6,139784.6,69966.9,37316.2,83960.3,913.2,56559,297,327.1,40101.5,1089.3,545.2,56559,297,327.1,-5667.2,1308172.1
2023-04-23,387.9,19788.6,16571.7,2636.2,68284.3,34178.6,18228.9,41014.3,446.1,27628.9,145.1,159.8,19589.5,532.1,266.3,27628.9,145.1,159.8,-2768.4,639037.8
2023-04-24,310.8,15855.8,13278.2,2112.3,54713.4,27385.9,14606,32863.1,357.5,22137.9,116.3,128,15696.2,426.4,213.4,22137.9,116.3,128,-2218.2,512034.3
2023-04-25,254.3,12972.9,10864,1728.2,44765.5,22406.6,11950.4,26888,292.5,18112.8,95.1,104.7,12842.4,348.9,174.6,18112.8,95.1,104.7,-1814.9,418937.1
2023-04-26,40677.9,65397.7,22079.7,13084.2,159474.4,57429.9,24287.6,68915.9,46779.6,289.7,479.5,212.9,97227.7,1242.8,447.5,289.7,479.5,212.9,22103.7,959155.3
2023-04-27,15720.5,25273.8,8533,5056.6,61630.9,22194.5,9386.3,26633.4,18078.6,112,185.3,82.3,37574.9,480.3,172.9,112,185.3,82.3,8542.3,370677.9
2023-04-28,14946.9,24030.1,8113.1,4807.7,58598.3,21102.4,8924.4,25322.9,17189,106.5,176.2,78.2,35726,456.6,164.4,106.5,176.2,78.2,8121.9,352438.1
2023-04-29,22416.6,36039.1,12167.6,7210.4,87882.6,31648.3,13384.3,37977.9,25779.1,159.7,264.3,117.3,53579.9,684.9,246.6,159.7,264.3,117.3,12180.8,528567.7
2023-04-30,37710.1,60626.3,20468.8,12129.6,147839.3,53239.9,22515.6,63887.9,43366.6,268.6,444.6,197.3,90134.1,1152.1,414.8,268.6,444.6,197.3,20491.1,889176.4
2023-05-01,15621.2,25114.1,8479.1,5024.6,61241.7,22054.4,9327,26465.2,17964.4,111.3,184.2,81.7,37337.6,477.2,171.8,111.3,184.2,81.7,8488.3,368336.8
2023-05-02,12781,20547.9,6937.4,4111.1,50106.8,18044.5,7631.2,21653.4,14698.1,91,150.7,66.9,30548.9,390.5,140.6,91,150.7,66.9,6945,301366.5
2023-05-03,15597.3,21946.2,24818.7,7376.3,89189.2,57487.7,27300.6,68985.2,17936.9,111.1,160925.3,239.3,54813,695,447.9,111.1,160925.3,239.3,-36053.5,549429.7
2023-05-04,10150.2,14281.8,16151.2,4800.3,58041.2,37411,17766.3,44893.2,11672.7,72.3,104724.6,155.7,35670.4,452.3,291.5,72.3,104724.6,155.7,-23462.4,357549.7
2023-05-05,18031.1,25370.6,28691.3,8527.3,103105.8,66457.8,31560.5,79749.3,20735.7,128.4,186035.3,276.6,63365.8,803.5,517.8,128.4,186035.3,276.6,-41679.1,635159.9
2023-05-06,23145.1,32566.2,36828.8,10945.8,132349,85306.7,40511.7,102368,26616.8,164.8,238799.1,355.1,81337.7,1031.4,664.7,164.8,238799.1,355.1,-53500.3,815305.7
2023-05-07,11766.5,16556,18723,5564.6,67283.5,43368.2,20595.3,52041.8,13531.4,83.8,121400.5,180.5,41350.4,524.3,337.9,83.8,121400.5,180.5,-27198.4,414484.5
2023-05-08,13563.9,19085,21583.1,6414.7,77561.6,49993,23741.4,59991.6,15598.5,96.6,139945.4,208.1,47667,604.4,389.5,96.6,139945.4,208.1,-31353.2,477800.3
2023-05-09,11097.7,15615,17658.9,5248.4,63459.5,40903.3,19424.8,49084,12762.4,79,114500.8,170.3,39000.3,494.5,318.7,79,114500.8,170.3,-25652.6,390927.5
2023-05-10,28012.6,80511.8,21813.9,6047.7,109865.2,35606.7,23995.3,42728.1,32214.5,199512.6,590.4,210.3,44.9,856.2,277.4,199512.6,590.4,210.3,5829.8,1029528.5
2023-05-11,27701.1,79616.3,21571.3,5980.4,108643.2,35210.7,23728.4,42252.8,31856.2,197293.5,583.8,208,44.4,846.6,274.4,197293.5,583.8,208,5765,1018077.5
2023-05-12,12790.1,36760.2,9959.8,2761.3,50162.5,16257.4,10955.8,19508.9,14708.6,91093.8,269.6,96,20.5,390.9,126.7,91093.8,269.6,96,2661.8,470064.1
2023-05-13,4574.8,13148.7,3562.5,987.7,17942.5,5815.1,3918.8,6978.1,5261.1,32583.2,96.4,34.3,7.3,139.8,45.3,32583.2,96.4,34.3,952.1,168136.2
2023-05-14,24251,69700.4,18884.7,5235.6,95112.1,30825.3,20773.1,36990.4,27888.6,172721.2,511.1,182.1,38.9,741.2,240.2,172721.2,511.1,182.1,5047,891279.4
2023-05-15,11137.5,32010.7,8673,2404.5,43681.3,14156.9,9540.3,16988.3,12808.2,79324.2,234.7,83.6,17.9,340.4,110.3,79324.2,234.7,83.6,2317.9,409330.4
2023-05-16,9112.5,26190.6,7096.1,1967.3,35739.3,11582.9,7805.7,13899.5,10479.4,64901.6,192,68.4,14.6,278.5,90.3,64901.6,192,68.4,1896.5,334906.7
2023-05-17,16176.1,22951.5,43216.6,11562.9,66716.2,64800.6,47538.3,77760.8,18602.5,115210,168.3,416.7,85.9,519.9,504.9,115210,168.3,416.7,-17333.2,775470
2023-05-18,15095.9,21419,40330.8,10790.8,62261.2,60473.6,44363.9,72568.4,17360.3,107516.9,157.1,388.8,80.2,485.2,471.2,107516.9,157.1,388.8,-16175.8,723688.5
2023-05-19,13065.2,18537.6,34905.5,9339.2,53885.8,52338.6,38396,62806.3,15025,93053.6,135.9,336.5,69.4,419.9,407.8,93053.6,135.9,336.5,-13999.8,626336.7
2023-05-20,16997,24116.3,45409.8,12149.7,70102,68089.2,49950.8,81707.1,19546.6,121056.8,176.8,437.8,90.3,546.3,530.5,121056.8,176.8,437.8,-18212.8,814824.6
2023-05-21,16846,23902,45006.2,12041.7,69478.9,67484.1,49506.8,80980.9,19372.8,119980.8,175.3,433.9,89.5,541.4,525.8,119980.8,175.3,433.9,-18050.9,807582.3
2023-05-22,7224.2,10250,19300.3,5163.9,29795.1,28939.6,21230.3,34727.5,8307.8,51452.1,75.2,186.1,38.4,232.2,225.5,51452.1,75.2,186.1,-7740.9,346320.4
2023-05-23,5910.7,8386.4,15791.1,4225,24377.8,23677.9,17370.3,28413.4,6797.3,42097.2,61.5,152.2,31.4,190,184.5,42097.2,61.5,152.2,-6333.5,283353.1
2023-05-24,19823,23967,27316.3,11963.7,116745.5,55181.4,30047.9,66217.7,22796.4,141.2,175.7,263.4,88.9,909.8,430,141.2,175.7,263.4,16725.1,564158.4
2023-05-25,21097.7,25508.2,29072.9,12733.1,124253.2,58730,31980.2,70476,24262.4,150.3,187,280.3,94.6,968.3,457.6,150.3,187,280.3,17800.6,600438.3
2023-05-26,39151,47335.5,53950.5,23628.7,230576.1,108985,59345.5,130782,45023.6,278.8,347.1,520.1,175.6,1796.8,849.2,278.8,347.1,520.1,33032.5,1114230.8
2023-05-27,3223.1,3896.9,4441.5,1945.2,18982.1,8972.1,4885.6,10766.6,3706.6,23,28.6,42.8,14.5,147.9,69.9,23,28.6,42.8,2719.4,91728.6
2023-05-28,36212.6,43782.8,49901.4,21855.3,213270.8,100805.4,54891.5,120966.5,41644.5,257.9,321,481.1,162.4,1662,785.5,257.9,321,481.1,30553.3,1030605
2023-05-29,8790.7,10628.4,12113.7,5305.4,51772.1,24470.8,13325.1,29365,10109.3,62.6,77.9,116.8,39.4,403.5,190.7,62.6,77.9,116.8,7416.9,250182.4
2023-05-30,7192.4,8696,9911.2,4340.8,42359,20021.6,10902.3,24025.9,8271.3,51.2,63.8,95.6,32.3,330.1,156,51.2,63.8,95.6,6068.4,204694.7
2023-05-31,16381.7,24934,11001,806.6,34968.8,24883,12101.2,29859.6,18839,116.7,182.8,106.1,5993.5,272.5,193.9,116.7,182.8,106.1,10577.3,282501.3
2023-06-01,41792.8,63611.2,28065.7,2057.7,89211.9,63481.2,30872.3,76177.4,48061.8,297.7,466.4,270.6,15290.6,695.2,494.6,297.7,466.4,270.6,26984.8,720714
2023-06-02,60256.8,91714.5,40465.1,2966.8,128625.4,91527,44511.6,109832.4,69295.3,429.2,672.5,390.1,22045.9,1002.4,713.2,429.2,672.5,390.1,38906.6,1039123.5
2023-06-03,9507,14470.3,6384.4,468.1,20293.9,14440.7,7022.8,17328.8,10933.1,67.7,106.1,61.6,3478.3,158.1,112.5,67.7,106.1,61.6,6138.5,163947.8
2023-06-04,57928.5,88170.8,38901.6,2852.1,123655.5,87990.5,42791.7,105588.6,66617.8,412.6,646.5,375.1,21194.1,963.6,685.6,412.6,646.5,375.1,37403.3,998972.8
2023-06-05,24645.4,37511.8,16550.5,1213.4,52608.6,37435.1,18205.5,44922.2,28342.2,175.5,275.1,159.6,9016.9,410,291.7,175.5,275.1,159.6,15913.1,425008.4
2023-06-06,20164.4,30691.5,13541.3,992.8,43043.4,30628.8,14895.4,36754.5,23189.1,143.6,225.1,130.6,7377.5,335.4,238.7,143.6,225.1,130.6,13019.8,347734.1
2023-06-07,118080.3,163354.5,67820.8,29988.2,180289.9,117238.5,74602.9,140686.2,135792.3,841,1197.8,653.9,222.8,1405,913.5,841,1197.8,653.9,20547.4,1207580.3
2023-06-08,49366.7,68294.8,28354.3,12537.4,75375.1,49014.8,31189.8,58817.7,56771.7,351.6,500.8,273.4,93.2,587.4,381.9,351.6,500.8,273.4,8590.4,504861.7
2023-06-09,30537.5,42246.2,17539.6,7755.5,46626,30319.9,19293.6,36383.8,35118.2,217.5,309.8,169.1,57.6,363.3,236.2,217.5,309.8,169.1,5313.9,312300.6
2023-06-10,15582.1,21556.5,8949.8,3957.3,23791.4,15471,9844.7,18565.2,17919.4,111,158.1,86.3,29.4,185.4,120.5,111,158.1,86.3,2711.5,159354.4
2023-06-11,102669.9,142035.4,58969.6,26074.5,156760.6,101938,64866.6,122325.6,118070.3,731.2,1041.5,568.5,193.8,1221.6,794.3,731.2,1041.5,568.5,17865.8,1049981.3
2023-06-12,39551.8,54716.7,22717,10044.8,60389.4,39269.9,24988.7,47123.8,45484.6,281.7,401.2,219,74.6,470.6,306,281.7,401.2,219,6882.5,404487.3
2023-06-13,32360.6,44768.2,18586.7,8218.4,49409.5,32129.9,20445.3,38555.9,37214.7,230.5,328.3,179.2,61.1,385,250.4,230.5,328.3,179.2,5631.1,330944.2
2023-06-14,22374.6,49331.7,43760.7,12484,85204.3,73731.6,48136.8,88477.9,25730.8,159357.4,361.7,421.9,92767.4,664,574.5,159357.4,361.7,421.9,2531,596639.4
2023-06-15,41148,90723.4,80478.1,22958.6,156695,135596,88525.9,162715.2,47320.3,293066.1,665.2,775.9,170603.8,1221.1,1056.6,293066.1,665.2,775.9,4654.7,1097249.4
2023-06-16,24731.9,54528.9,48371,13799.2,94180.9,81499.4,53208.1,97799.3,28441.7,176146.2,399.8,466.4,102540.7,733.9,635,176146.2,399.8,466.4,2797.7,659497.4
2023-06-17,14857,32756.8,29057.6,8289.5,56576.6,48958.6,31963.4,58750.3,17085.6,105815.1,240.2,280.2,61598.6,440.9,381.5,105815.1,240.2,280.2,1680.6,396175.3
2023-06-18,21992.4,48488.9,43013.1,12270.7,83748.6,72471.9,47314.4,86966.3,25291.2,156634.8,355.6,414.7,91182.5,652.6,564.7,156634.8,355.6,414.7,2487.8,586446
2023-06-19,13201.7,29107.1,25820.1,7365.9,50273,43503.8,28402.1,52204.5,15181.9,94025.5,213.4,248.9,54735.5,391.8,339,94025.5,213.4,248.9,1493.4,352034.8
2023-06-20,10801.4,23814.9,21125.5,6026.6,41132.5,35594,23238.1,42712.8,12421.6,76930,174.6,203.7,44783.6,320.5,277.3,76930,174.6,203.7,1221.9,288028.4
2023-06-21,24826.5,72127.8,41067.9,1151.2,74268.9,24663.7,45174.7,29596.4,28550.5,176820.4,528.9,395.9,85547.7,578.8,192.2,176820.4,528.9,395.9,66737.1,678572.5
2023-06-22,11435.8,33224,18917,530.3,34210.2,11360.7,20808.7,13632.9,13151.1,81448.1,243.6,182.4,39405.5,266.6,88.5,81448.1,243.6,182.4,30740.9,312568.4
2023-06-23,46203.8,134234.5,76430,2142.5,138219.1,45900.7,84073,55080.9,53134.3,329074.1,984.3,736.9,159209.7,1077.1,357.7,329074.1,984.3,736.9,124202,1262867
2023-06-24,32647.1,94848.6,54004.6,1513.9,97664.1,32432.9,59405,38919.5,37544.1,232520.1,695.5,520.7,112495.8,761.1,252.7,232520.1,695.5,520.7,87759.7,892327.7
2023-06-25,38962.3,113196.1,64451.2,1806.7,116556.2,38706.8,70896.4,46448.1,44806.7,277498.8,830,621.4,134257,908.3,301.6,277498.8,830,621.4,104736,1064939.8
2023-06-26,859.9,2498.3,1422.5,39.9,2572.4,854.3,1564.7,1025.1,988.9,6124.5,18.3,13.7,2963.1,20,6.7,6124.5,18.3,13.7,2311.5,23503.5
2023-06-27,703.6,2044,1163.8,32.6,2104.7,698.9,1280.2,838.7,809.1,5010.9,15,11.2,2424.3,16.4,5.4,5010.9,15,11.2,1891.3,19230.1
2023-06-28,7335.6,16021.6,6169.1,4872.7,30890.3,15892.3,6786.1,19070.8,8435.9,52.2,117.5,59.5,36.2,240.7,123.8,52.2,117.5,59.5,21398.4,175930
2023-06-29,38007.9,83012.7,31964.2,25247,160052,82343.1,35160.7,98811.8,43709.1,270.7,608.7,308.2,187.6,1247.3,641.6,270.7,608.7,308.2,110871.7,911547.7
2023-06-30,5084.3,11104.7,4275.9,3377.3,21410.3,11015.1,4703.5,13218.1,5847,36.2,81.4,41.2,25.1,166.8,85.8,36.2,81.4,41.2,14831.4,121938.5
2023-07-01,33671,73540.5,28316.9,22366.1,141789.2,72947.3,31148.6,87536.8,38721.6,239.8,539.3,273,166.2,1104.9,568.4,239.8,539.3,273,98220.6,807535
2023-07-02,39319.8,85878.1,33067.6,26118.4,165576.6,85185.4,36374.3,102222.5,45217.8,280,629.7,318.8,194.1,1290.3,663.8,280,629.7,318.8,114698.8,943012.3
2023-07-03,22108.8,48287.7,18593.3,14685.9,93100.7,47898.2,20452.6,57477.9,25425.2,157.5,354.1,179.3,109.1,725.5,373.2,157.5,354.1,179.3,64493,530238.7
2023-07-04,18089,39508.1,15212.7,12015.8,76173.3,39189.5,16734,47027.4,20802.4,128.8,289.7,146.7,89.3,593.6,305.4,128.8,289.7,146.7,52767,433831.7
2023-07-05,2287,2854.7,1505.5,944.4,7264.9,5366,1656,6439.3,2630,16.3,20.9,14.5,7,56.6,41.8,16.3,20.9,14.5,2380.2,36769
2023-07-06,88436.4,110390.5,58216.7,36518.2,280932.7,207503.3,64038.3,249004,101701.9,629.9,809.5,561.3,271.4,2189.3,1616.8,629.9,809.5,561.3,92042.4,1421844.1
2023-07-07,45467.1,56754.2,29930.5,18774.8,144433.7,106682,32923.5,128018.4,52287.2,323.8,416.2,288.6,139.5,1125.5,831.3,323.8,416.2,288.6,47321,731001.2
2023-07-08,53181.1,66383.1,35008.5,21960.2,168938.4,124781.7,38509.3,149738.1,61158.2,378.8,486.8,337.5,163.2,1316.5,972.3,378.8,486.8,337.5,55349.5,855023.2
2023-07-09,34790.9,43427.6,22902.4,14366.3,110518.9,81631.8,25192.7,97958.1,40009.5,247.8,318.4,220.8,106.8,861.3,636.1,247.8,318.4,220.8,36209.5,559353.2
2023-07-10,28327.1,35359.3,18647.4,11697.2,89985.8,66465.6,20512.2,79758.7,32576.2,201.8,259.3,179.8,86.9,701.2,517.9,201.8,259.3,179.8,29482.2,455432.3
2023-07-11,23176.8,28930.3,15257,9570.4,73624.8,54380.9,16782.7,65257.1,26653.3,165.1,212.1,147.1,71.1,573.7,423.7,165.1,212.1,147.1,24121.8,372626.4
2023-07-12,31112.8,59266.8,36077.9,26923.5,107712.6,83119.8,39685.7,99743.7,35779.7,221.6,434.6,347.8,200.1,839.4,647.7,221.6,434.6,347.8,25628.8,806263.5
2023-07-13,39647,75523.8,45974.1,34308.7,137258.2,105919.6,50571.5,127103.5,45594.1,282.4,553.8,443.2,254.9,1069.6,825.3,282.4,553.8,443.2,32658.8,1027421.9
2023-07-14,32927.9,62724.4,38182.7,28494.3,113996.5,87969,42001,105562.8,37867.1,234.5,459.9,368.1,211.7,888.4,685.4,234.5,459.9,368.1,27124,853300.6
2023-07-15,6689.5,12742.8,7757,5788.8,23159,17871.4,8532.7,21445.7,7692.9,47.6,93.4,74.8,43,180.5,139.3,47.6,93.4,74.8,5510.4,173352.8
2023-07-16,33485.6,63786.8,38829.4,28976.8,115927.2,89458.8,42712.3,107350.6,38508.4,238.5,467.7,374.4,215.3,903.4,697.1,238.5,467.7,374.4,27583.3,867752.4
2023-07-17,6573.5,12521.9,7622.5,5688.4,22757.5,17561.5,8384.8,21073.8,7559.5,46.8,91.8,73.5,42.3,177.3,136.8,46.8,91.8,73.5,5414.8,170347.1
2023-07-18,5378.3,10245.2,6236.6,4654.1,18619.8,14368.5,6860.3,17242.2,6185.1,38.3,75.1,60.1,34.6,145.1,112,38.3,75.1,60.1,4430.3,139374.9
2023-07-19,4178.1,10159.2,4066.9,0,10852.4,4963.3,4473.6,5956,4804.8,29.8,74.5,39.2,0,84.6,38.7,29.8,74.5,39.2,-1172.4,159910.6
2023-07-20,17764.9,43195.9,17292,0,46143.6,21103.6,19021.2,25324.3,20429.7,126.5,316.7,166.7,0,359.6,164.4,126.5,316.7,166.7,-4984.8,679925.9
2023-07-21,4974.8,12096.3,4842.3,0,12921.7,5909.7,5326.6,7091.6,5721,35.4,88.7,46.7,0,100.7,46,35.4,88.7,46.7,-1395.9,190401.5
2023-07-22,20653.8,50220.1,20104,0,53647.2,24535.3,22114.4,29442.4,23751.8,147.1,368.3,193.8,0,418.1,191.2,147.1,368.3,193.8,-5795.3,790491.7
2023-07-23,31457.2,76488.9,30619.8,0,81708.7,37369.1,33681.8,44842.9,36175.7,224,560.9,295.2,0,636.7,291.2,224,560.9,295.2,-8826.7,1203976.5
2023-07-24,20908.3,50839,20351.7,0,54308.3,24837.7,22386.9,29805.2,24044.5,148.9,372.8,196.2,0,423.2,193.5,148.9,372.8,196.2,-5866.8,800233.1
2023-07-25,17106.8,41595.6,16651.4,0,44434.1,20321.8,18316.5,24386.1,19672.8,121.8,305,160.5,0,346.3,158.3,121.8,305,160.5,-4800.1,654736.2
2023-07-26,51456.1,58701.6,31917.8,15769.9,153861,55493.2,35109.6,66591.9,59174.6,366.5,430.4,307.7,117184.8,1199,432.4,366.5,430.4,307.7,-120889.4,612200.8
2023-07-27,58524.9,66765.6,36302.5,17936.3,174997.6,63116.6,39932.7,75739.9,67303.6,416.8,489.6,350,133283,1363.7,491.8,416.8,489.6,350,-137496.6,696301.6
2023-07-28,68308.2,77926.5,42371,20934.6,204251.1,73667.4,46608.1,88400.9,78554.4,486.5,571.4,408.5,155563.3,1591.7,574,486.5,571.4,408.5,-160481.2,812698.7
2023-07-29,2820.5,3217.7,1749.5,864.4,8433.7,3041.8,1924.5,3650.2,3243.6,20.1,23.6,16.9,6423.3,65.7,23.7,20.1,23.6,16.9,-6626.4,33557
2023-07-30,75598.8,86243.7,46893.3,23168.9,226051,81530,51582.6,97836,86938.6,538.4,632.4,452.1,172166.7,1761.6,635.3,538.4,632.4,452.1,-177609.5,899438.8
2023-07-31,33272.8,37957.9,20638.8,10197.2,99490.4,35883.3,22702.7,43060,38263.8,237,278.3,199,75774.7,775.3,279.6,237,278.3,199,-78170.2,395864.6
2023-08-01,27223.2,31056.5,16886.3,8343.2,81401.3,29359.1,18575,35230.9,31306.7,193.9,227.7,162.8,61997.5,634.3,228.8,193.9,227.7,162.8,-63957.4,323889.2
2023-08-02,25229.8,100764.5,33257.3,14164.3,135707.6,95466,36583,114559.2,29014.2,179.7,738.9,320.6,105.3,1057.5,743.9,179.7,738.9,320.6,62214.8,1036914.6
2023-08-03,5828.3,23277.6,7682.8,3272.1,31349.8,22053.6,8451,26464.3,6702.6,41.5,170.7,74.1,24.3,244.3,171.8,41.5,170.7,74.1,14372.2,239537.2
2023-08-04,3518,14050.6,4637.4,1975.1,18923,13311.8,5101.1,15974.1,4045.7,25.1,103,44.7,14.7,147.5,103.7,25.1,103,44.7,8675.2,144587.1
2023-08-05,10845.6,43315.9,14296.4,6088.8,58337,41038.3,15726.1,49245.9,12472.4,77.2,317.6,137.8,45.2,454.6,319.8,77.2,317.6,137.8,26744.5,445741.5
2023-08-06,9707.9,38772.1,12796.7,5450.1,52217.4,36733.3,14076.4,44080,11164.1,69.1,284.3,123.4,40.5,406.9,286.2,69.1,284.3,123.4,23939,398983.1
2023-08-07,26152.8,104451,34474,14682.5,140672.4,98958.6,37921.4,118750.3,30075.7,186.3,765.9,332.4,109.1,1096.2,771.1,186.3,765.9,332.4,64490.9,1074850
2023-08-08,21397.7,85459.9,28206,12012.9,115095.6,80966.1,31026.6,97159.4,24607.4,152.4,626.7,271.9,89.3,896.9,630.9,152.4,626.7,271.9,52765.3,879422.7
2023-08-09,14272.8,29861.5,11435.9,2425.3,56723.3,21532.7,12579.5,25839.2,16413.7,101654.2,219,110.3,18022.2,442,167.8,101654.2,219,110.3,42888.9,415893.4
2023-08-10,24842.7,51975.8,19904.9,4221.4,98730.5,37479,21895.4,44974.8,28569.1,176935.6,381.1,191.9,31368.7,769.4,292,176935.6,381.1,191.9,74650.8,723888.8
2023-08-11,49439.1,103436.2,39612.5,8400.9,196482,74586.5,43573.7,89503.7,56854.9,352116.8,758.5,381.9,62426.4,1531.2,581.2,352116.8,758.5,381.9,148561.4,1440599.9
2023-08-12,32747.4,68513.9,26238.4,5564.6,130145.5,49404.5,28862.3,59285.4,37659.5,233234.6,502.4,253,41349.9,1014.2,385,233234.6,502.4,253,98403.9,954222.4
2023-08-13,7318.1,15310.8,5863.5,1243.5,29083.6,11040.4,6449.8,13248.5,8415.8,52120.9,112.3,56.5,9240.5,226.6,86,52120.9,112.3,56.5,21990.3,213239.9
